metric,value,step
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.6315789222717285,11.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.6666666865348816,12.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.6685236692428589,13.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.559440553188324,14.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.6366366147994995,15.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.6098360419273376,16.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.6285714507102966,17.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.604651153087616,18.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.604651153087616,19.0
em_Walmart-Amazon_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_750,0.604651153087616,20.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.0,1.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.0,2.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.0,3.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.0,4.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.901248574256897,5.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9473684430122375,6.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9437706470489502,7.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.942396342754364,8.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9496080875396729,9.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9493087530136108,10.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9516310691833496,11.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9634703397750854,12.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9645714163780212,13.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9645714163780212,14.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9681093096733093,15.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9638826251029968,16.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.960629940032959,17.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9627959132194519,18.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9627959132194519,19.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_0_size_600,0.9627959132194519,20.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.0,1.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.0,2.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.0,3.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.0,4.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.0,5.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.886227548122406,6.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9275053143501282,7.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9163802862167358,8.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9575892686843872,9.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9553571343421936,10.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9240924119949341,11.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9454148411750793,12.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9496567249298096,13.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9554286003112793,14.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9544419050216675,15.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9545454382896423,16.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9544419050216675,17.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9544419050216675,18.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9544419050216675,19.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_0_size_300,0.9544419050216675,20.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.18073485791683197,1.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.2266009896993637,2.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.0,3.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.31578946113586426,4.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.28260868787765503,5.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.2953995168209076,6.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.2866043746471405,7.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.413173645734787,8.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.5268816947937012,9.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.5882353186607361,10.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.4693140685558319,11.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.5787781476974487,12.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.6276595592498779,13.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.6124660968780518,14.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.6134969592094421,15.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.48708486557006836,16.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.3234042525291443,17.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.4478764533996582,18.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.49253731966018677,19.0
em_Walmart-Amazon-dirty_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_3_size_600,0.49253731966018677,20.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,1.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,2.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,3.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,4.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,5.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,6.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,7.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,8.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,9.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,10.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,11.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,12.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,13.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,14.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,15.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,16.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,17.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,18.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,19.0
em_Abt-Buy_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_450,0.0,20.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.21768707036972046,1.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.19495798647403717,2.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.21729490160942078,3.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.1818181872367859,4.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.2584269642829895,5.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.41336116194725037,6.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6574585437774658,7.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.5558739304542542,8.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6082473993301392,9.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6158357858657837,10.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.633766233921051,11.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.7191600799560547,12.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6744186282157898,13.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6626505851745605,14.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6705882549285889,15.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6805970072746277,16.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6805970072746277,17.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6920821070671082,18.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6918604373931885,19.0
em_Abt-Buy_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_2_size_600,0.6918604373931885,20.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,1.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.8908886313438416,2.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9037372469902039,3.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9263873100280762,4.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9276974201202393,5.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9436464309692383,6.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9476081728935242,7.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9450801014900208,8.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.959276020526886,9.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9596412777900696,10.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9472476840019226,11.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9550561904907227,12.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9377203583717346,13.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9560315608978271,14.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9537767767906189,15.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9505618214607239,16.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9578106999397278,17.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.9578106999397278,18.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.956916093826294,19.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.956916093826294,20.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.0,1.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.7180941700935364,2.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8639921545982361,3.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8774510025978088,4.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.9109653234481812,5.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.9037736058235168,6.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8996639251708984,7.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8844466209411621,8.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8960539102554321,9.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8835616707801819,10.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.9021077156066895,11.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8809876441955566,12.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8987038135528564,13.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.9031959176063538,14.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.901723325252533,15.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8963611125946045,16.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.8969465494155884,17.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.9088332653045654,18.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.9088332653045654,19.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.9088332653045654,20.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.0,1.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.0,2.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.6676470637321472,3.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9280343651771545,4.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9371554851531982,5.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9401523470878601,6.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9442622661590576,7.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9584736227989197,8.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9569060802459717,9.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9306296706199646,10.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9489216804504395,11.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.940397322177887,12.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9462857246398926,13.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9579645991325378,14.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9609810709953308,15.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9599999785423279,16.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9599999785423279,17.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9599999785423279,18.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9599999785423279,19.0
em_DBLP-ACM-dirty_lm_roberta_da_None_alpha_0.8_id_0_size_450,0.9599999785423279,20.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.4845292866230011,1.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.7070707082748413,2.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.7657894492149353,3.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.8878612518310547,4.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9054054021835327,5.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.932314395904541,6.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9075630307197571,7.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.930232584476471,8.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.954954981803894,9.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.940021812915802,10.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.937976062297821,11.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9123548269271851,12.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9348066449165344,13.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9336234927177429,14.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9267759323120117,15.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9419496059417725,16.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9423503279685974,17.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9423503279685974,18.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9423503279685974,19.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_no_ssl_alpha_0.8_id_4_size_300,0.9423503279685974,20.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.0,1.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.0,2.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.8273208141326904,3.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.8978644609451294,4.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.900719404220581,5.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.8941285014152527,6.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.8868110179901123,7.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.8946877717971802,8.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.8905325531959534,9.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9270738363265991,10.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9013282656669617,11.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9163669347763062,12.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9184629917144775,13.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9145728349685669,14.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9107893705368042,15.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9071192741394043,16.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9118738174438477,17.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9113923907279968,18.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9117234945297241,19.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_750,0.9113923907279968,20.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.0,1.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.0,2.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9072847962379456,3.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9409141540527344,4.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9306029677391052,5.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9642857313156128,6.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9490373730659485,7.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9480812549591064,8.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.956818163394928,9.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9491525292396545,10.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9544419050216675,11.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9557321071624756,12.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9554286003112793,13.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9704545736312866,14.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9656750559806824,15.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9656750559806824,16.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.963302731513977,17.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9644902348518372,18.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9621124863624573,19.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_3_size_750,0.9621124863624573,20.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.0,1.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.0,2.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.883474588394165,3.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.9556313753128052,4.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.9444444179534912,5.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.9478357434272766,6.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.9433106780052185,7.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.9589345455169678,8.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.9673055410385132,9.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.9671574234962463,10.0
em_DBLP-ACM_lm_roberta_da_dacon_consistency_alpha_0.8_id_3_size_750,0.9584736227989197,11.0
